"","ensembl_gene_id","logFC","logCPM","LR","PValue","FDR","No1","No2","No3","ST1","ST2","ST3","symbol","name"
"3544","ENSMUSG00000057050",0.457550527702395,2.37197927252554,3.09459250199861,0.078552817094331,0.51204148394751,84,164,183,145,201,174,"Olfr397","olfactory receptor 397"
"3550","ENSMUSG00000110621",-1.99765585929329,-2.46965383033008,3.08754029075945,0.0788939825989619,0.51204148394751,2,2,13,0,0,5,"Olfr837","olfactory receptor 837"
"3553","ENSMUSG00000075155",1.00949069632442,-0.733886957387963,3.08556009144456,0.0789900655817393,0.51204148394751,12,6,18,18,27,19,"Olfr1133","olfactory receptor 1133"
"3584","ENSMUSG00000036658",0.475435621326677,1.7309732298621,3.06160198011657,0.0801626004859708,0.514158234421456,51,106,116,85,117,133,"Olfr11","olfactory receptor 11"
"3588","ENSMUSG00000068947",1.02076908472802,-0.153789626341535,3.05983652624358,0.0802497425775776,0.514158234421456,5,19,35,41,21,35,"Olfr366","olfactory receptor 366"
"3667","ENSMUSG00000073909",-3.03687498768015,-3.63974786972277,3.04438042958188,0.0810170247546064,0.516073764621828,1,2,0,0,0,0,"Olfr688","olfactory receptor 688"
"3765","ENSMUSG00000061336",0.496728954332372,1.90919170893612,3.0255520686295,0.0819624218941356,0.516803264474751,65,90,154,99,149,133,"Olfr116","olfactory receptor 116"
"3768","ENSMUSG00000054141",0.463324279621257,3.60545973674088,3.02343462398828,0.0820694839229414,0.516803264474751,205,306,455,241,693,339,"Olfr24","olfactory receptor 24"
"3792","ENSMUSG00000049648",0.465274522838784,1.66708973927209,2.99650154635099,0.0834445240973756,0.522476508836977,64,90,103,89,93,143,"Olfr273","olfactory receptor 273"
"3838","ENSMUSG00000093877",0.294182306216798,3.75767000864129,2.96858981719015,0.0848958293483983,0.52856047424822,229,422,544,265,418,663,"Olfr1348","olfactory receptor 1348"
"3865","ENSMUSG00000095917",0.31245498405779,5.01041621775274,2.94380707303684,0.0862073282862264,0.533710538041694,622,1076,1123,998,1271,862,"Olfr740","olfactory receptor 740"
"3932","ENSMUSG00000073960",3.00085329080561,-3.64076711091068,2.92679993264835,0.0871200207295169,0.536254423176072,0,0,0,0,0,3,"Olfr583","olfactory receptor 583"
"4052","ENSMUSG00000068806",0.494213709117091,1.79397791596302,2.91122137835198,0.087965234384055,0.536254423176072,51,101,134,94,135,120,"Olfr1259","olfactory receptor 1259"
"4061","ENSMUSG00000060049",0.56693057706485,0.864194016159038,2.90508093839728,0.0883008208322595,0.536254423176072,41,43,53,40,77,73,"Olfr235","olfactory receptor 235"
"4081","ENSMUSG00000111611",0.720781938054967,0.718645894705118,2.88893704126368,0.0891897526091932,0.536254423176072,12,76,40,34,53,80,"Olfr157","olfactory receptor 157"
"4086","ENSMUSG00000094520",0.608069365126083,0.58021849636777,2.88548419602634,0.0893811333522394,0.536254423176072,32,60,21,51,64,35,"Olfr635","olfactory receptor 635"
"4088","ENSMUSG00000059964",0.580781387633425,1.38691091474492,2.88266103369474,0.0895379436156055,0.536254423176072,48,48,115,90,91,85,"Olfr119","olfactory receptor 119"
"4108","ENSMUSG00000070460",0.45226639466046,1.55772111338713,2.86754640909734,0.0903825647794523,0.538386953443008,69,82,87,86,108,103,"Olfr291","olfactory receptor 291"
"4128","ENSMUSG00000056853",1.27986725378195,-0.976294577700616,2.85784100984778,0.0909294684884802,0.538732657388738,2,5,23,8,30,15,"Olfr765","olfactory receptor 765"
"4166","ENSMUSG00000054036",0.431081831184684,2.31208450143967,2.83541498490064,0.0922069784901276,0.543203046761487,55,178,189,85,180,234,"Olfr279","olfactory receptor 279"
"4174","ENSMUSG00000110879",1.34736570192079,-1.73382951302505,2.82737273325862,0.0926698482678399,0.543203046761487,2,4,7,16,8,7,"Olfr1010","olfactory receptor 1010"
"4223","ENSMUSG00000063020",0.816550087287702,-0.56598243890141,2.79833121739621,0.0943624736041525,0.549190436324602,20,8,16,28,14,28,"Olfr194","olfactory receptor 194"
"4238","ENSMUSG00000094986",0.732344064273603,0.745891997696455,2.7859877030012,0.0950920495556623,0.549190436324602,22,43,51,59,92,30,"Olfr1454","olfactory receptor 1454"
"4240","ENSMUSG00000111517",0.57390512615833,1.40128813298357,2.7833663957322,0.095247773611759,0.549190436324602,17,97,109,51,95,115,"Olfr1238","olfactory receptor 1238"
"4250","ENSMUSG00000059867",-0.840822332439804,-0.406856667967752,2.77603607133317,0.0956847221182609,0.549190436324602,24,31,28,9,27,10,"Olfr960","olfactory receptor 960"
"4273","ENSMUSG00000044985",0.371188921013477,4.81443999393877,2.75804712027032,0.0967662948011719,0.552520501921717,392,970,1132,772,1151,804,"Olfr124","olfactory receptor 124"
"4314","ENSMUSG00000073961",-0.48644278993145,1.90178239157827,2.7250809078496,0.0987831156721792,0.558288508947514,116,136,156,48,132,102,"Olfr582","olfactory receptor 582"
"4315","ENSMUSG00000043529",1.32675143869628,-1.83665753084419,2.72497434448817,0.0987897089335438,0.558288508947514,2,11,1,8,13,5,"Olfr266","olfactory receptor 266"
"4369","ENSMUSG00000062782",0.359285676877963,3.53387932742416,2.69638015847391,0.100576364144086,0.564014625578492,139,385,523,242,426,452,"Olfr527","olfactory receptor 527"
"4380","ENSMUSG00000066896",-0.795409381986874,-0.41347728367195,2.6924201001569,0.100826570997244,0.564014625578492,23,26,36,16,16,12,"Olfr18","olfactory receptor 18"
"4393","ENSMUSG00000045030",0.467633818775955,3.36175530750059,2.68029896173759,0.101596653549783,0.565024464342749,132,418,326,338,382,292,"Olfr1443","olfactory receptor 1443"
"4406","ENSMUSG00000095839",0.779149470696528,-0.394510705456847,2.67348238983514,0.102032548461168,0.565024464342749,11,15,25,17,33,29,"Olfr965","olfactory receptor 965"
"4434","ENSMUSG00000096000",2.18118861802221,-2.59109899004004,2.65773909197256,0.103047113356716,0.567211197123488,0,4,0,0,6,9,"Olfr773","olfactory receptor 773"
"4447","ENSMUSG00000060742",-1.41189215863811,-1.93606506555883,2.64650734000086,0.103777681493983,0.567211197123488,5,14,8,1,2,7,"Olfr1076","olfactory receptor 1076"
"4450","ENSMUSG00000109835",0.497650628052363,1.132845245025,2.64354114606357,0.103971562449133,0.567211197123488,25,79,72,38,96,87,"Olfr730","olfactory receptor 730"
"4510","ENSMUSG00000064006",0.721576738916404,1.00897324161473,2.62729757224033,0.105040359776008,0.567696960840515,15,64,79,72,70,63,"Olfr190","olfactory receptor 190"
"4551","ENSMUSG00000096554",-2.90516885181204,-3.64234986528907,2.62556083576202,0.105155344280351,0.567696960840515,0,0,3,0,0,0,"Olfr1282","olfactory receptor 1282"
"4592","ENSMUSG00000050134",0.486055956372139,2.47214949070797,2.61877321314631,0.105606058958535,0.567696960840515,80,161,227,180,197,178,"Olfr430","olfactory receptor 430"
"4647","ENSMUSG00000095030",0.527172180562029,0.835726133551624,2.60073847339776,0.106813933902246,0.569755815205383,31,65,40,46,92,43,"Olfr1513","olfactory receptor 1513"
"4661","ENSMUSG00000067064",-0.520691317960552,1.37093708749744,2.59127554602933,0.107453768588473,0.569755815205383,58,104,128,49,39,101,"Olfr1416","olfactory receptor 1416"
"4664","ENSMUSG00000073998",0.93024638079448,-0.989112736836779,2.59000321296023,0.107540117570526,0.569755815205383,3,13,14,6,26,20,"Olfr520","olfactory receptor 520"
"4756","ENSMUSG00000049334",1.38187269309561,-1.92548846272559,2.54107163552715,0.110919481348026,0.584507928090744,0,10,3,6,12,6,"Olfr902","olfactory receptor 902"
"4762","ENSMUSG00000058194",1.01202124282926,-1.17653796292356,2.53445473542624,0.111385358347601,0.584507928090744,8,15,3,19,15,10,"Olfr1126","olfactory receptor 1126"
"4781","ENSMUSG00000075174",0.630471365514792,0.413343385565952,2.52483347884813,0.112066610453088,0.585295756963521,26,27,45,60,35,43,"Olfr1087","olfactory receptor 1087"
"4926","ENSMUSG00000094878",0.705804030618973,-0.102784382837254,2.49568045235166,0.114159026236276,0.590602014427142,10,33,24,26,39,29,"Olfr130","olfactory receptor 130"
"4929","ENSMUSG00000043366",0.506321623041497,1.20845287574369,2.49439140991001,0.114252534227847,0.590602014427142,80,38,67,83,78,71,"Olfr78","olfactory receptor 78"
"4997","ENSMUSG00000049372",0.610849646329459,1.22116929988325,2.48355817263174,0.11504173095992,0.590602014427142,21,56,119,57,93,80,"Olfr1183","olfactory receptor 1183"
"5004","ENSMUSG00000094970",0.492467919955126,1.44090190049213,2.48103581098252,0.115226345827437,0.590602014427142,34,92,99,73,86,112,"Olfr943","olfactory receptor 943"
"5167","ENSMUSG00000073962",0.729819656949564,-0.443548200102275,2.40125519047666,0.121237938075304,0.616273037198422,10,23,17,16,29,30,"Olfr576","olfactory receptor 576"
